sku,description,demand_pattern,model_used,date,forecast,forecast_lower,forecast_upper,mape_backtest,wmape_backtest,bias_pct,holiday_adjusted
AAC20SAC,ANLENE ACTIFIT CHOCOLATE 120x22 GR,SMOOTH,Prophet,2027-02-01,75.33071724209432,50.91425172700865,101.0165597474505,19.354832298764656,20.76650039817339,-1.4951417131722033,False
AAC20SAC,ANLENE ACTIFIT CHOCOLATE 120x22 GR,SMOOTH,Prophet,2027-03-01,57.573327597676005,33.690752188868395,81.87511254747149,19.354832298764656,20.76650039817339,-1.4951417131722033,False
ABV700,ANCHOR BONEETO VANILLA 12X685 GR,SMOOTH,Prophet,2026-04-01,12.205186531374533,0.0,25.443223204938814,20.210857314444745,18.03674766183804,-4.733735178832407,False
ABV700,ANCHOR BONEETO VANILLA 12X685 GR,SMOOTH,Prophet,2026-05-01,5.997258684691794,0.0,19.301701431468818,20.210857314444745,18.03674766183804,-4.733735178832407,False
ABV700,ANCHOR BONEETO VANILLA 12X685 GR,SMOOTH,Prophet,2026-06-01,5.681962820285285,0.0,18.537177354094187,20.210857314444745,18.03674766183804,-4.733735178832407,False
ABV700,ANCHOR BONEETO VANILLA 12X685 GR,SMOOTH,Prophet,2026-07-01,5.2394012235054666,0.0,18.299247296759805,20.210857314444745,18.03674766183804,-4.733735178832407,False
ABV700,ANCHOR BONEETO VANILLA 12X685 GR,SMOOTH,Prophet,2026-08-01,4.859670193690067,0.0,18.542464973738134,20.210857314444745,18.03674766183804,-4.733735178832407,False
ABV700,ANCHOR BONEETO VANILLA 12X685 GR,SMOOTH,Prophet,2026-09-01,4.118525655866537,0.0,17.750775369463675,20.210857314444745,18.03674766183804,-4.733735178832407,False
ABV700,ANCHOR BONEETO VANILLA 12X685 GR,SMOOTH,Prophet,2026-10-01,3.978946826596269,0.0,17.681111853596963,20.210857314444745,18.03674766183804,-4.733735178832407,False
ABV700,ANCHOR BONEETO VANILLA 12X685 GR,SMOOTH,Prophet,2026-11-01,2.8640205085597805,0.0,16.20609005712105,20.210857314444745,18.03674766183804,-4.733735178832407,False
ABV700,ANCHOR BONEETO VANILLA 12X685 GR,SMOOTH,Prophet,2026-12-01,17.59487328220395,4.109870916566993,30.420517935652327,20.210857314444745,18.03674766183804,-4.733735178832407,False
ABV700,ANCHOR BONEETO VANILLA 12X685 GR,SMOOTH,Prophet,2027-01-01,2.8073617135914235,0.0,15.344065157694965,20.210857314444745,18.03674766183804,-4.733735178832407,False
ABV700,ANCHOR BONEETO VANILLA 12X685 GR,SMOOTH,Prophet,2027-02-01,11.788552940822987,0.0,24.967902673026707,20.210857314444745,18.03674766183804,-4.733735178832407,False
ABV700,ANCHOR BONEETO VANILLA 12X685 GR,SMOOTH,Prophet,2027-03-01,8.192695181141396,0.0,21.892788005749786,20.210857314444745,18.03674766183804,-4.733735178832407,False
AAV20SAC,ANLENE ACTIFIT VANILLA 120x20 GR,SMOOTH,Prophet,2026-04-01,83.35696132228284,49.38580645049026,115.57637151250603,21.115024405409763,20.88118428871986,3.293861475305969,False
AAV20SAC,ANLENE ACTIFIT VANILLA 120x20 GR,SMOOTH,Prophet,2026-05-01,85.71158781769088,53.86805687415003,116.01994236489715,21.115024405409763,20.88118428871986,3.293861475305969,False
AAV20SAC,ANLENE ACTIFIT VANILLA 120x20 GR,SMOOTH,Prophet,2026-06-01,86.79720415426362,56.615057180741196,118.35193637232206,21.115024405409763,20.88118428871986,3.293861475305969,False
AAV20SAC,ANLENE ACTIFIT VANILLA 120x20 GR,SMOOTH,Prophet,2026-07-01,86.73941220688242,52.91813027344027,118.86925676339274,21.115024405409763,20.88118428871986,3.293861475305969,False
AAV20SAC,ANLENE ACTIFIT VANILLA 120x20 GR,SMOOTH,Prophet,2026-08-01,89.42595349168184,57.465681573866455,122.73776742927787,21.115024405409763,20.88118428871986,3.293861475305969,False
AAV20SAC,ANLENE ACTIFIT VANILLA 120x20 GR,SMOOTH,Prophet,2026-09-01,91.19796844681382,59.451479063733835,123.5164775434241,21.115024405409763,20.88118428871986,3.293861475305969,False
AAV20SAC,ANLENE ACTIFIT VANILLA 120x20 GR,SMOOTH,Prophet,2026-10-01,94.04496468516997,60.351111355483454,126.30620075762259,21.115024405409763,20.88118428871986,3.293861475305969,False
AAV20SAC,ANLENE ACTIFIT VANILLA 120x20 GR,SMOOTH,Prophet,2026-11-01,93.29712221060595,59.919612227580856,123.10626465497371,21.115024405409763,20.88118428871986,3.293861475305969,False
AAV20SAC,ANLENE ACTIFIT VANILLA 120x20 GR,SMOOTH,Prophet,2026-12-01,93.21331725952457,60.515170015208874,127.8448321449558,21.115024405409763,20.88118428871986,3.293861475305969,False
AAV20SAC,ANLENE ACTIFIT VANILLA 120x20 GR,SMOOTH,Prophet,2027-01-01,96.16740563785048,65.73642935506966,129.80134988563827,21.115024405409763,20.88118428871986,3.293861475305969,False
AAV20SAC,ANLENE ACTIFIT VANILLA 120x20 GR,SMOOTH,Prophet,2027-02-01,97.89916434762655,64.41530195372323,130.61719569110258,21.115024405409763,20.88118428871986,3.293861475305969,False
AAV20SAC,ANLENE ACTIFIT VANILLA 120x20 GR,SMOOTH,Prophet,2027-03-01,98.3822994195343,68.76218795901342,129.78111968750824,21.115024405409763,20.88118428871986,3.293861475305969,False
AGC175,ANLENE GOLD CHOCOLATE 24x170 GR,SMOOTH,Prophet,2026-04-01,2.6774955700184746,0.14133091497054293,5.270613908973821,21.470981605253062,17.704750260868494,8.274742874692326,False
AGC175,ANLENE GOLD CHOCOLATE 24x170 GR,SMOOTH,Prophet,2026-05-01,2.876938622104678,0.223562517132274,5.434608442606435,21.470981605253062,17.704750260868494,8.274742874692326,False
AGC175,ANLENE GOLD CHOCOLATE 24x170 GR,SMOOTH,Prophet,2026-06-01,2.9016342915763356,0.5938343676349438,5.41303729463188,21.470981605253062,17.704750260868494,8.274742874692326,False
AGC175,ANLENE GOLD CHOCOLATE 24x170 GR,SMOOTH,Prophet,2026-07-01,2.73167660231501,0.22661342656922762,5.314108727837823,21.470981605253062,17.704750260868494,8.274742874692326,False
AGC175,ANLENE GOLD CHOCOLATE 24x170 GR,SMOOTH,Prophet,2026-08-01,2.64696937033753,0.0,5.183630538696324,21.470981605253062,17.704750260868494,8.274742874692326,False
AGC175,ANLENE GOLD CHOCOLATE 24x170 GR,SMOOTH,Prophet,2026-09-01,2.799978799465001,0.2321923052450374,5.46922299182792,21.470981605253062,17.704750260868494,8.274742874692326,False
AGC175,ANLENE GOLD CHOCOLATE 24x170 GR,SMOOTH,Prophet,2026-10-01,2.9605661622069475,0.45286214228216504,5.514687853580899,21.470981605253062,17.704750260868494,8.274742874692326,False
AGC175,ANLENE GOLD CHOCOLATE 24x170 GR,SMOOTH,Prophet,2026-11-01,2.7442043186435283,0.08868796218523221,5.35021806411163,21.470981605253062,17.704750260868494,8.274742874692326,False
AGC175,ANLENE GOLD CHOCOLATE 24x170 GR,SMOOTH,Prophet,2026-12-01,2.6331928493771315,0.0,5.20330591321218,21.470981605253062,17.704750260868494,8.274742874692326,False
AGC175,ANLENE GOLD CHOCOLATE 24x170 GR,SMOOTH,Prophet,2027-01-01,2.994192266303661,0.47123826028890886,5.491324052472178,21.470981605253062,17.704750260868494,8.274742874692326,False
AGC175,ANLENE GOLD CHOCOLATE 24x170 GR,SMOOTH,Prophet,2027-02-01,2.6869119942431743,0.19914799253158846,5.239444080417043,21.470981605253062,17.704750260868494,8.274742874692326,False
AGC175,ANLENE GOLD CHOCOLATE 24x170 GR,SMOOTH,Prophet,2027-03-01,2.772739931219721,0.2845260881598644,5.2986894144767955,21.470981605253062,17.704750260868494,8.274742874692326,False
BKM500,ANC BKRMX MLK 9X500G LOKI,SMOOTH,Prophet,2026-04-01,29.339630939471583,21.466961996842652,38.3152453627206,23.77892959072422,21.485329125710773,21.48532912571077,False
BKM500,ANC BKRMX MLK 9X500G LOKI,SMOOTH,Prophet,2026-05-01,18.712503058164092,10.475600738285559,26.249330910949762,23.77892959072422,21.485329125710773,21.48532912571077,False
BKM500,ANC BKRMX MLK 9X500G LOKI,SMOOTH,Prophet,2026-06-01,18.626034093413214,10.47293010935395,26.886207068168325,23.77892959072422,21.485329125710773,21.48532912571077,False
BKM500,ANC BKRMX MLK 9X500G LOKI,SMOOTH,Prophet,2026-07-01,19.26402450887471,11.132064738078933,27.739510435878465,23.77892959072422,21.485329125710773,21.48532912571077,False
BKM500,ANC BKRMX MLK 9X500G LOKI,SMOOTH,Prophet,2026-08-01,19.935270011561382,11.625216413578768,27.97404153291997,23.77892959072422,21.485329125710773,21.48532912571077,False
BKM500,ANC BKRMX MLK 9X500G LOKI,SMOOTH,Prophet,2026-09-01,20.87257608410331,12.44368712602761,29.26337092394711,23.77892959072422,21.485329125710773,21.48532912571077,False
BKM500,ANC BKRMX MLK 9X500G LOKI,SMOOTH,Prophet,2026-10-01,21.240723481990067,12.837609579685125,29.97074649662712,23.77892959072422,21.485329125710773,21.48532912571077,False
BKM500,ANC BKRMX MLK 9X500G LOKI,SMOOTH,Prophet,2026-11-01,21.076172855506666,13.136282429441039,29.467591678193806,23.77892959072422,21.485329125710773,21.48532912571077,False
BKM500,ANC BKRMX MLK 9X500G LOKI,SMOOTH,Prophet,2026-12-01,32.67597176561434,24.465859001489342,41.0348313200165,23.77892959072422,21.485329125710773,21.48532912571077,False
BKM500,ANC BKRMX MLK 9X500G LOKI,SMOOTH,Prophet,2027-01-01,22.686049133874608,14.398073090523443,30.891146612583583,23.77892959072422,21.485329125710773,21.48532912571077,False
BKM500,ANC BKRMX MLK 9X500G LOKI,SMOOTH,Prophet,2027-02-01,27.670133417676603,19.03330308564509,36.78578726716876,23.77892959072422,21.485329125710773,21.48532912571077,False
BKM500,ANC BKRMX MLK 9X500G LOKI,SMOOTH,Prophet,2027-03-01,23.357356073068814,14.975222698585807,31.902052288868827,23.77892959072422,21.485329125710773,21.48532912571077,False
AGC600,ANLENE GOLD CHOCOLATE 12X600 GR,SMOOTH,Prophet,2026-04-01,10.86006688805858,0.0,27.2864512870653,23.964648770213913,23.544859437887045,1.109873869689228,False
AGC600,ANLENE GOLD CHOCOLATE 12X600 GR,SMOOTH,Prophet,2026-05-01,20.1010171081669,3.3178555559837815,37.04178855189517,23.964648770213913,23.544859437887045,1.109873869689228,False
AGC600,ANLENE GOLD CHOCOLATE 12X600 GR,SMOOTH,Prophet,2026-06-01,47.84494311130345,32.58826584182867,64.46033103313059,23.964648770213913,23.544859437887045,1.109873869689228,False
AGC600,ANLENE GOLD CHOCOLATE 12X600 GR,SMOOTH,Prophet,2026-07-01,31.927638852140326,15.902861553909299,48.212245875536354,23.964648770213913,23.544859437887045,1.109873869689228,False
AGC600,ANLENE GOLD CHOCOLATE 12X600 GR,SMOOTH,Prophet,2026-08-01,21.85147844787928,4.016310172260411,38.456532347954536,23.964648770213913,23.544859437887045,1.109873869689228,False
AGC600,ANLENE GOLD CHOCOLATE 12X600 GR,SMOOTH,Prophet,2026-09-01,8.354821298700884,0.0,27.017392136083696,23.964648770213913,23.544859437887045,1.109873869689228,False
AGC600,ANLENE GOLD CHOCOLATE 12X600 GR,SMOOTH,Prophet,2026-10-01,18.126840323226403,1.4458475707679777,35.2274758921341,23.964648770213913,23.544859437887045,1.109873869689228,False
AGC600,ANLENE GOLD CHOCOLATE 12X600 GR,SMOOTH,Prophet,2026-11-01,19.273028497912883,2.033215157150656,36.28812808380815,23.964648770213913,23.544859437887045,1.109873869689228,False
AGC600,ANLENE GOLD CHOCOLATE 12X600 GR,SMOOTH,Prophet,2026-12-01,36.442919482739924,19.875721144088395,54.47846664893195,23.964648770213913,23.544859437887045,1.109873869689228,False
AGC600,ANLENE GOLD CHOCOLATE 12X600 GR,SMOOTH,Prophet,2027-01-01,34.99936086571077,18.4298971001234,51.45183189059664,23.964648770213913,23.544859437887045,1.109873869689228,False
AGC600,ANLENE GOLD CHOCOLATE 12X600 GR,SMOOTH,Prophet,2027-02-01,20.639079605060132,5.082182781728677,36.78299384144316,23.964648770213913,23.544859437887045,1.109873869689228,False
AGC600,ANLENE GOLD CHOCOLATE 12X600 GR,SMOOTH,Prophet,2027-03-01,34.07580586937779,18.144836942118225,52.638268971759985,23.964648770213913,23.544859437887045,1.109873869689228,False
AAC600,ANLENE ACTIFIT CHOCOLATE 12X600 GR,SMOOTH,Prophet,2026-04-01,0.0,0.0,4.667957903171892,28.28316077027316,27.28213837350847,-12.882629343855637,False
AAC600,ANLENE ACTIFIT CHOCOLATE 12X600 GR,SMOOTH,Prophet,2026-05-01,0.0,0.0,1.537895132337857,28.28316077027316,27.28213837350847,-12.882629343855637,False
AAC600,ANLENE ACTIFIT CHOCOLATE 12X600 GR,SMOOTH,Prophet,2026-06-01,15.476083621087355,9.952715693683244,21.32302889984524,28.28316077027316,27.28213837350847,-12.882629343855637,False
AAC600,ANLENE ACTIFIT CHOCOLATE 12X600 GR,SMOOTH,Prophet,2026-07-01,9.932145575199993,3.922928601495967,15.662686018141983,28.28316077027316,27.28213837350847,-12.882629343855637,False
AAC600,ANLENE ACTIFIT CHOCOLATE 12X600 GR,SMOOTH,Prophet,2026-08-01,15.260310442124506,9.842372122504027,20.744177474499786,28.28316077027316,27.28213837350847,-12.882629343855637,False
AAC600,ANLENE ACTIFIT CHOCOLATE 12X600 GR,SMOOTH,Prophet,2026-09-01,0.7539762882590981,0.0,6.230045147775493,28.28316077027316,27.28213837350847,-12.882629343855637,False
AAC600,ANLENE ACTIFIT CHOCOLATE 12X600 GR,SMOOTH,Prophet,2026-10-01,9.340760228027621,3.349599987139117,15.293440688066351,28.28316077027316,27.28213837350847,-12.882629343855637,False
AAC600,ANLENE ACTIFIT CHOCOLATE 12X600 GR,SMOOTH,Prophet,2026-11-01,9.852542536863854,4.31873916377573,15.136799640817088,28.28316077027316,27.28213837350847,-12.882629343855637,False
AAC600,ANLENE ACTIFIT CHOCOLATE 12X600 GR,SMOOTH,Prophet,2026-12-01,2.831868995599451,0.0,8.472868676401841,28.28316077027316,27.28213837350847,-12.882629343855637,False
AAC600,ANLENE ACTIFIT CHOCOLATE 12X600 GR,SMOOTH,Prophet,2027-01-01,15.802488943037211,10.208842826723776,21.21564425525628,28.28316077027316,27.28213837350847,-12.882629343855637,False
AAC600,ANLENE ACTIFIT CHOCOLATE 12X600 GR,SMOOTH,Prophet,2027-02-01,11.127812395288013,5.758724563558586,16.91991187154958,28.28316077027316,27.28213837350847,-12.882629343855637,False
AAC600,ANLENE ACTIFIT CHOCOLATE 12X600 GR,SMOOTH,Prophet,2027-03-01,5.13164976194102,0.0,11.036149743133446,28.28316077027316,27.28213837350847,-12.882629343855637,False
ABC325,ANCHOR BONEETO CHOCOLATE 24X320 GR,INTERMITTENT,CrostonSBA,2026-04-01,12.635130682235605,10.108104545788484,15.162156818682726,,7.800077065871973,4.710202649641158,True
ABC325,ANCHOR BONEETO CHOCOLATE 24X320 GR,INTERMITTENT,CrostonSBA,2026-05-01,9.616114336511092,7.692891469208874,11.53933720381331,,7.800077065871973,4.710202649641158,False
ABC325,ANCHOR BONEETO CHOCOLATE 24X320 GR,INTERMITTENT,CrostonSBA,2026-06-01,9.616114336511092,7.692891469208874,11.53933720381331,,7.800077065871973,4.710202649641158,False
ABC325,ANCHOR BONEETO CHOCOLATE 24X320 GR,INTERMITTENT,CrostonSBA,2026-07-01,9.616114336511092,7.692891469208874,11.53933720381331,,7.800077065871973,4.710202649641158,False
ABC325,ANCHOR BONEETO CHOCOLATE 24X320 GR,INTERMITTENT,CrostonSBA,2026-08-01,9.616114336511092,7.692891469208874,11.53933720381331,,7.800077065871973,4.710202649641158,False
ABC325,ANCHOR BONEETO CHOCOLATE 24X320 GR,INTERMITTENT,CrostonSBA,2026-09-01,9.616114336511092,7.692891469208874,11.53933720381331,,7.800077065871973,4.710202649641158,False
ABC325,ANCHOR BONEETO CHOCOLATE 24X320 GR,INTERMITTENT,CrostonSBA,2026-10-01,9.616114336511092,7.692891469208874,11.53933720381331,,7.800077065871973,4.710202649641158,False
ABC325,ANCHOR BONEETO CHOCOLATE 24X320 GR,INTERMITTENT,CrostonSBA,2026-11-01,9.616114336511092,7.692891469208874,11.53933720381331,,7.800077065871973,4.710202649641158,False
ABC325,ANCHOR BONEETO CHOCOLATE 24X320 GR,INTERMITTENT,CrostonSBA,2026-12-01,9.616114336511092,7.692891469208874,11.53933720381331,,7.800077065871973,4.710202649641158,False
ABC325,ANCHOR BONEETO CHOCOLATE 24X320 GR,INTERMITTENT,CrostonSBA,2027-01-01,9.616114336511092,7.692891469208874,11.53933720381331,,7.800077065871973,4.710202649641158,False
ABC325,ANCHOR BONEETO CHOCOLATE 24X320 GR,INTERMITTENT,CrostonSBA,2027-02-01,9.616114336511092,7.692891469208874,11.53933720381331,,7.800077065871973,4.710202649641158,False
ABC325,ANCHOR BONEETO CHOCOLATE 24X320 GR,INTERMITTENT,CrostonSBA,2027-03-01,9.616114336511092,7.692891469208874,11.53933720381331,,7.800077065871973,4.710202649641158,False
AGH600,ANLENE GOLD HABBATUSSAUDA 12x600 GR,INTERMITTENT,CrostonSBA,2026-04-01,3.0726118104562605,2.4580894483650084,3.6871341725475126,,26.018994838118935,-21.18861481506481,False
AGH600,ANLENE GOLD HABBATUSSAUDA 12x600 GR,INTERMITTENT,CrostonSBA,2026-05-01,3.0726118104562605,2.4580894483650084,3.6871341725475126,,26.018994838118935,-21.18861481506481,False
AGH600,ANLENE GOLD HABBATUSSAUDA 12x600 GR,INTERMITTENT,CrostonSBA,2026-06-01,3.0726118104562605,2.4580894483650084,3.6871341725475126,,26.018994838118935,-21.18861481506481,False
AGH600,ANLENE GOLD HABBATUSSAUDA 12x600 GR,INTERMITTENT,CrostonSBA,2026-07-01,3.0726118104562605,2.4580894483650084,3.6871341725475126,,26.018994838118935,-21.18861481506481,False
AGH600,ANLENE GOLD HABBATUSSAUDA 12x600 GR,INTERMITTENT,CrostonSBA,2026-08-01,3.0726118104562605,2.4580894483650084,3.6871341725475126,,26.018994838118935,-21.18861481506481,False
AGH600,ANLENE GOLD HABBATUSSAUDA 12x600 GR,INTERMITTENT,CrostonSBA,2026-09-01,3.0726118104562605,2.4580894483650084,3.6871341725475126,,26.018994838118935,-21.18861481506481,False
AGH600,ANLENE GOLD HABBATUSSAUDA 12x600 GR,INTERMITTENT,CrostonSBA,2026-10-01,3.0726118104562605,2.4580894483650084,3.6871341725475126,,26.018994838118935,-21.18861481506481,False
AGH600,ANLENE GOLD HABBATUSSAUDA 12x600 GR,INTERMITTENT,CrostonSBA,2026-11-01,3.0726118104562605,2.4580894483650084,3.6871341725475126,,26.018994838118935,-21.18861481506481,False
AGH600,ANLENE GOLD HABBATUSSAUDA 12x600 GR,INTERMITTENT,CrostonSBA,2026-12-01,3.0726118104562605,2.4580894483650084,3.6871341725475126,,26.018994838118935,-21.18861481506481,False
AGH600,ANLENE GOLD HABBATUSSAUDA 12x600 GR,INTERMITTENT,CrostonSBA,2027-01-01,3.0726118104562605,2.4580894483650084,3.6871341725475126,,26.018994838118935,-21.18861481506481,False
AGH600,ANLENE GOLD HABBATUSSAUDA 12x600 GR,INTERMITTENT,CrostonSBA,2027-02-01,3.0726118104562605,2.4580894483650084,3.6871341725475126,,26.018994838118935,-21.18861481506481,False
AGH600,ANLENE GOLD HABBATUSSAUDA 12x600 GR,INTERMITTENT,CrostonSBA,2027-03-01,3.0726118104562605,2.4580894483650084,3.6871341725475126,,26.018994838118935,-21.18861481506481,False
